OTUID,V92S41260,SSLF1563,SLS31664,SFR2044,V57VSLS520,VSLS52145,SSL2246,SL529,Soil72,SOIL72,SOIL82,S4WOOD,SOIL4,SOIL4FRASS,SOILA,SOILVELVET,SWOODSPIDER,V88soil,SLSU856,SLS4957
8ad931ee58f866769283d41e81ee3a65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
b07b76cbf468186a64b71cb0b5d46c62,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0
888260ee7dab2e2fdc87812aad720f9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c4004416a1425b4cbac49e2c4a050e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2432cc917d8fd2d2ec96a8c1b8e31219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a70f612240eb26e2969962857759d7d,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37e091e0d255e2a079395657352a7a0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d820e1a313f5da3bf4db4ffd94697ae,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0
7e652802a470197a92119db28dcb3c08,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
dc4ea69037631112bf93e04029057a74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
866de952ec608da3c895c07d92f7c918,0,0,0,0,0,0,0,0,0,0,0,236,0,30,77,67,0,30,0,0
fbb679ebc7b797ec3954e6fcf664c22f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
243e77dd4d3ec7e79f4139b43b3baaee,0,0,0,0,0,0,0,0,0,0,68,320,0,1239,0,194,0,0,0,0
8067d533054afa89bbc813aaa79d3484,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0
e9f9c680bc01a379e39658d773740a4e,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
292c9654729204898ecbd66c05de3c5b,0,0,0,0,0,0,0,0,0,0,0,107,14,0,48,0,0,0,0,0
2e020ded405fbb165980cc27aaf4d6de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533d914be88bf5c464b306068de529f7,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
b7b76422ee8c3bcf13156e70aaa7977c,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d936c36b6c8f5709e74c00b44ac0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c384535a6533c539a9969c9a7f736a1a,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
e976cb5ab834fbf6aea548dae6cf0276,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02aa8333463096566c076e8937a5ad57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0
30b27267bb840dc4549f4e1f4c0afb50,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0
642df40e854f02e171bfd90a23ad5e16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
25f77986b26be552d48506fc0ea004f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93b29854f00c6cfc672997864e1e31b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2fa0a0f1e5f712db815266a22a0fd95b,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
1b8ee684d60897a29301e8fd5dbb31c5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c71b2f7352b8b28af51e79b94192e2de,0,0,0,0,0,0,0,0,0,0,0,41,0,0,79,0,0,22,0,0
1acdb9889ec2bb8c26c5de42ab79ef19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684
2cca330614c489cde58e0ebd71b67829,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
b6b8f974a86876a999c99f3958e63580,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0
bf59d35569b7727424e5b288e1de6443,0,0,0,0,0,0,0,0,0,0,0,63,0,24,0,0,0,0,0,0
bc07a183a2ede8ad657ef520bcd0a746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b9014c9bf8e6b28d76d6725ac926341,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0
03bd50fd00d20a68d81f0f14ff1a9485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
66ade32c69073cb240b0d2dd03e901a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
2523a4c703e508db026fa3bb83e42256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0
ae4cf2de633033ecd020aa3dfa550631,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
ad178e02ebd0b01bb100c7eeab0d91d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89c4c74b456835a4a906dd8f4e6cc03b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
fcdcd58912c77600a442709992519f1d,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92e885000a88c851c82823ba1e125b31,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b8cf2fd3042b2fe6bcd63c48ed13fec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,0
5e89b29ba7d1d1c3477e68bf5db582b9,0,0,0,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5c754e52cda83f433c83a8e5496d3c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
4588a9b2f34e306728c727233a2ee77b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58e300c68642de253e98e190f87f6efa,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
661e46833b5965a07f9d306ad526e6d0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
424b8818fadcd3011094723073da1555,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
d991e9722df9e87bf1ebf183cd9b54e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f144cdac5ab5a0397aecec67e199bcd,0,0,0,0,0,0,0,0,0,0,0,162,155,0,287,0,0,0,0,0
e0ff7c1de2a7ba935ce30502b696a1cf,0,0,0,0,0,0,0,0,440,62,239,29433,0,0,0,0,13457,66,0,0
52e856ec4520cc08667f65c92a847594,0,0,0,0,0,0,0,0,50,0,19,404,0,0,0,0,48,0,0,0
f8809d42c859f44b5907fa9410a9ec3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
fab0ec78cd5cd7ae56169cf6f7dbc427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1539414fcb90959c0da74c0712a9f68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
e692d9091d18f1042fe6e85cbf635c09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
911091bd5ca5f8d829bd2400315e8f7b,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380b396b4e0c71273e69972e2d1c346,0,0,0,0,0,0,0,0,0,0,25,895,0,0,0,0,183,0,0,0
dd5e8997f1513e7c823fd3c53bfdb820,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,59,0,0,0
bd986169df6dd27137318ff855753591,0,0,0,0,0,0,0,0,9,4,0,16,0,0,0,0,0,0,0,0
5e9ad894145216f1643ab45a2055944d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ceaf9d691c24bdd5dc54b4ab27fb8c1,0,0,0,0,0,0,0,0,6,0,0,52,0,0,200,0,0,26,0,0
b1b47ae8b23fbc3196af69f0dd0e69a3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
cd28d95ab8155eebf7306116bde20285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0eb71469775086888cad13aa76f11e9d,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,24,0,0,0
6316bd9ba548ee1ac7d798490928e10b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
bc3acd37e97b39775f7493626be4c269,0,0,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93049341f93e4ec6d98af02a4411347e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
8cff2663b4dc154b3959e204a7545c87,0,0,0,0,0,0,0,0,0,0,13,0,33,0,0,0,0,0,0,0
95f93573d78226c40d6c36dffb86bbac,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
c929501a85f19ddb0c7757e284675ef9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
a3f7b6c13acb3d757f4405c8c6a048e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f9e6286395c957e9971603632a0e69e,0,0,0,0,0,0,0,0,0,0,0,27,0,0,127,0,0,0,0,0
a2f8115b7c6fd92d13ab0bb37140322f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
197268369bbb6129aa3504b5b185791c,0,0,0,0,0,0,0,0,0,0,0,175,42,193,16,0,0,0,0,0
022ed08fb9b39d782a44234651e640e7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
e405d5033581f608dd50626e69921885,0,0,0,0,0,0,0,0,0,0,0,41,0,0,138,82,0,0,0,0
9b91a1e38e7ab161612bedb1d0f441cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
530290a03b208c73332e859523075ad1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
44654695f15549944cdf3d206d853c62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0
3e75c1cb68293276fb5334f17e0ce10c,0,0,0,0,0,0,0,0,0,0,0,349,0,0,27,0,54,13,0,0
9fe6702e7d6bb2710e981d61ebd5adec,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
311774502680f03967870e5336ac5d98,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0
3403ecc6e74d4dff4fcf654a24a1004f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
7741312587e591c8c9b38423fcf04999,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
11d52de9f03e520ca0ca0791cb5f19cc,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
aee447c39052f8acc7a1a984b7d3315b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
5373b831c9beb2d39ff0a58370a1d5bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0
a6ffcbc9bc36e33051fa44a870466023,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89ab859e8c0410e636e9b667f8e1eded,0,0,0,0,0,0,0,0,137,0,0,1498,0,0,0,199,0,0,0,0
604ddac1c0d591a2485480f42ba0a5f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e38a25c341a7182ba2eb62420ebcd475,0,0,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576bee9f83baa2cf5a46f7451b30365e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12aa719bc68a7553bb0b3de616764130,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
c87dca82f50617ad845b4877166645bb,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e41d29f316dabc3f01b8bc363fdbe72,0,0,0,0,0,0,0,0,0,0,39,213,294,0,323,0,0,0,0,0
c0c20c3e3d33e3a9e978afb6452919aa,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecdb486a53beda2091650254aa1a4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
88167091a82f661a4a408f92316b8c08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d863b047554349c0f57783dfe539405b,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
7090b2a71665a73f9ea51c4410169863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626e7c00099624e09bce04bc0124a8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff3309b90d9c33cbf7482a6abeb60eb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
066170b36db98d8c8e183e47fa56d367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15a568dd97f73fa6cfc758fc6d61ffe9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cee406564bc30f068469fa74a9e608b,0,0,0,0,0,0,0,0,0,0,0,733,0,309,231,192,0,0,0,0
d9ebaf05fc91616001f3df51be8c40df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a9569a6f0bd1e61aad1c8d918baccfe,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0
4868eeaaae3bc742957593d9ea71fc16,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
dd3ef4e9d5d13156253998e2102fc4da,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0
34811754ece560d5f46a3e8d54c89a17,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
a84b8efeb731ece5fe2953d9711643f3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9509da7c8f3035924b0f84aa58db5a0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b8be8583f30d0ac28f8eec474582afa,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
23d5162bd3f831c5a49c2ac1738f7077,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2f09bc9d3faec0b9b8953b78e38c6678,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
6c7baa015b2d173f160ce75845f82b97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0
75a7e0979b26510b464e9c30535b2911,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359aa2d0d22314ee8f61cd158250d907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eadcad4146e625331aabe2e2b2def61d,0,0,0,0,0,0,0,0,0,0,0,103,0,0,100,0,0,0,0,0
e9b0a9408abfb8331ce529db46a03928,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f93f0a6189da961e0218e92966936772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdc38f9b9eaca3fc692b08b5327a13a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7187db4fe55814a5b08e0090571bab9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eff184e0485bc36171eadab0a2bc54a,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
36204c2c0aaf6bbe2d9abfc89d160a98,0,0,0,0,0,0,0,0,0,0,0,747,0,0,0,0,0,0,0,0
e17467b94ba25640bc120b787a3f661d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
928eac1a88523f874339f66bf028fd85,0,0,0,0,0,0,0,0,199,46,0,5000,0,0,0,0,478,0,0,0
2d1cc7b2f6ae5341e6914e91343b461c,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
6e631341f7aaaa20922a1a99fe1c1342,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
3787b89165f4774a57f562084455623b,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,0,0
ced27a7e023ff17c9eca1e107974103a,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71c2ebd11d4515baeb3371d23247e018,0,0,0,0,0,0,0,0,0,0,297,527,0,0,0,0,0,0,0,0
4d3649ed501a8d122646a2b06d61a9cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e37fc1ad2daff67d0f298a213edf521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158beb6d16ade3fc3aac7cd4b120199f,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0
7d9c583ce91b1f582085368ed4dd88db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
8485a75a6bc16f253815d6aa82003d78,0,0,0,0,0,0,0,0,0,0,49,574,106,0,783,0,0,161,0,0
0447dcb75585c920c3fe26b6c12fc938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
36dc6aa65a8d2e5d99a268e990911e70,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
c9f9accad6c4168f0323c90875505465,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12658a1ea25ebf1fb4305e1bf261886c,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
d0077b982f86e65c764f0359a3bc9da6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
7b318dd9937b869caa79343a6bd18c77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd28a0ba64ffcf927d0aaf518b09ad0b,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b51f6f01fb61ac37c4b10f3c2dbf8c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
96c92a7df3b99902784676c7856dcfff,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
031b17bbaba8225620e185099130c297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7b826873b59b496a623f7418ead0f32e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d30f643042954e9e827b050d78fd3d4,0,0,0,0,0,0,0,0,0,0,0,76,0,35,0,0,0,36,0,0
83766b2ba89a6f4d3bc6b946892da7af,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0
3431767148b8499d1f58d541bcbb8078,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
bf4b329a3c34c85e8510b7827630d7f4,0,0,0,0,0,0,0,0,10,0,0,87,19,47,0,0,0,33,0,0
3dfef00752c0eda94acb1095066b08db,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0
ae6ef11c23896e949016fd9ccadd568e,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0
cf7686ca302cd130ddfbd3564957c8b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d0fbc17bc2eeb4fd90879b76e505115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808d7fdb0597cb45831c6a7479902772,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
7a14c8093ca1c1dd52ec5f0a175c7e71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19ac01d41dd0bed0d69a72371024c195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e177d6bc9d5541733e15a694e10ee096,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
adf1ccb8ca80cd3756dbb65c27cec447,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0
ea644914aea8d3acf4e322324d2e7cf5,0,0,0,0,0,0,0,0,27,0,0,26,0,0,0,0,0,0,0,0
727a1bc7bf5ce7252f2e59f7b3ebc105,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,24016,0,0
cc9a93fe7d8708f4e55d564fc80afb97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c3fc3171c55458855329cce541f8f2e,0,0,0,0,0,0,0,0,5,0,0,937,0,0,0,0,33,0,0,0
0ecaf1001d0da99447eb195fb5d8ac75,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
daccd308db5dee2881761c7c5e5f2db5,0,0,0,0,0,0,0,0,458,86,0,4690,131,0,1122,0,83,196,0,0
d008fc6d82810f7ade640ec3ac74bca6,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0
498ed5e6ef6f4617152f84e7e57d081f,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0
1271d0912e9df430fa3a3ebabdaf23c8,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0
9a96e76381bf6e13449fd3676713eefb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f37fc6d1fa46bbaa441c5a63e823bb8f,0,0,0,0,0,0,0,0,56,5,0,34,0,0,0,0,0,0,0,0
3ee6425fb06384eb62378a86467c485e,0,0,0,0,0,0,0,0,0,0,0,3461,0,0,0,0,347,0,0,0
46bf338f5a2d540aca6d32875aa0f900,0,0,0,0,0,0,0,0,35,0,32,225,20,0,23,0,70,0,0,0
537b6616f66feb8fac80f002feb2f851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6e3e119cc75076d2320fbb693e24463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
ed4c140a6e579bff6b33ed8b89d3afef,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508d2d1a9777d00fea78c2db435317fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23da71f59fdda333c47ae9ccd708eca7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
e0da1f69e9d85f4e14d4ee8bc5b31ddc,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
9cc321e046d135bea8869062a09a3b72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d2b438a50b1369154f020503e0accaa,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0
5590b7de6828e7eb8ca62ba9c631b283,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
c2323d3d26d82a0c9d4fa512dd1c10ac,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
db13cdd8c7525b2d0549a10ae60f6c4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf28590d6c91ed4b4d592460da81497b,0,0,0,0,0,0,0,0,140,32,28,1221,0,0,0,0,120,0,0,0
8d4a16d21ac0b0140b4f3d5ca4fabfe3,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0
339d37c22ab8c0d9fed89e3e7869fede,0,0,0,0,0,0,0,0,79,0,0,6878,0,0,0,0,580,0,0,0
4bcf29b4d8c03355a6039c7d122e9758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97a7f222a2cc5f7fb936c43e734b5777,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
27249e5334d7322400e20227a22af17a,0,0,0,0,0,0,0,0,214,42,0,6588,0,0,0,0,985,0,0,0
e0dbb8c3a045815d789579e76749d482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785b580961cdb96d5054b86fc4ad3196,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0
320fbe23e9df257700ef6ff757b24f2c,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
859151753a562c22974c0adee30c55f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b16ad8223232ff599f6f2d469916e93,0,0,0,0,0,0,0,0,111,29,120,17697,0,0,0,0,2770,0,0,0
8c1e5d2e4c5c8dad5212e1edb8019124,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c66f704bca7088b723d03a23952f940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5bdf16bdc593183ae8d1208c75bfcb26,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
801d013f338c978b92b4e6e148efa266,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
d8628a92858e4e435c4df11c4912cd25,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321afa5bf2ac2c5badb2968fe38f8ed2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
d3ae23eb4e80a65cc58e1bcf15d85f60,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0
9fe03334e6c3f8a3158250280068fcfc,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
cc772953470c0acf824910d89946cb4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
1f2f3f07d14cd260cd1e6d1609c6970c,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0
3a7dd37407a8a0b67d296a24638432b5,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fba13acb0c27fc5888dd4d0d91762f7,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,87,0,0,0,0
dc6205b7e0467ce0c8f15ea6191d3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,49,0,0,0,0
46fa77e24f452a03a20e5db574fe0b66,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0
a037d5bbc16b6aad98d9303ec468c56c,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2888f44f1c36b75a7184c9a13378ab53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
27d150f4339fb540930b318d1586abf0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0
20765a89791bb6a8871cb251671bfb7a,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0
56634de5cfcb722348c6fa4810ff6741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
d9f65263bf3f63b6c56a25cc27bb18aa,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18719c1f86ebb20af6bf3c6f0cc918c7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
ee42cd1580d28cf6b76a9b33a5ef72ef,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0
b865b2a861d7f2dbafcec299f1547787,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
